no,id,phone,addr,name,lat,lng
386,531000004920220016,,경상남도 진주시 충무공동 ***-* ***호,에브리데이 벌스데이,"304518.995135219    ","186903.429526048    "
387,541000004920220003,,"경상남도 창녕군 창녕읍 교하리 **-* ",단아하개,"335900.456826349    ","227872.679303713    "
388,391000004920220042,,"경기도 평택시 청북읍 옥길리 ****-* ",들려보개 청북점,"192585.819933373    ","390701.566435651    "
389,360000004920220012,,"광주광역시 서구 유촌동 ***-* ",강아지 미용실,"187343.154459479    ","185115.337826993    "
390,352000004920220019,,인천광역시 연수구 송도동 *** 힐스테이트 송도 더테라스 상가동 ***호,펫츠네,"166870.887070091    ","434329.255701773    "
391,332000004920220006,,"부산광역시 북구 덕천동 ***-** ",댕댕이네,"383293.434644472    ","192024.270243749    "
392,553000004920220060,,"경기도 화성시 팔탄면 매곡리 ***-* ",봄,"189562.293425732    ","401346.396327012    "
393,453000004920220004,,"충청남도 서산시 대산읍 대산리 ****-** ",천사 애견,"149539.350571279    ","382070.969414129    "
394,452000004920220004,,"충청남도 아산시 둔포면 운용리 ***-*** ",재벌될개,"204968.403754097    ","381203.30100054     "
395,419000004920220016,,"강원도 원주시 단계동 ***-* ",봉스 펫살롱X용품,"282322.863930698    ","427992.542223056    "
396,391000004920220041,031-647-6594,"경기도 평택시 비전동 **** ",축복이네 애견미용,"209944.809832606    ","388621.580123975    "
397,391000004920220040,,"경기도 평택시 이충동 ***-* 부영아파트 ",J GROOMING,"205770.551604542    ","395659.688911153    "
398,374000004920220052,,"경기도 수원시 권선구 호매실동 ****-* ",고양이 목욕탕,"196697.918469267    ","417429.160552981    "
399,337000004920220010,,"부산광역시 연제구 거제동 **-* ",도그데일리,"388924.719202952    ","189395.887151144    "
400,336000004920220012,,"부산광역시 강서구 명지동 ****-** ",올리스24 명지점,"375614.075102823    ","180224.077491074    "
401,567000004920220038,,"경상남도 창원시 마산합포구 남성동 *** ",오늘도 예쁘개,"343481.564783511    ","190671.978739656    "
402,535000004920220022,,"경상남도 김해시 봉황동 ***-* ",지우개,"371061.742870509    ","193891.703463571    "
403,481000004920220003,,"전라남도 여수시 안산동 ***-** ",하이냥,"259616.854996542    ","140414.575077905    "
404,382000004920220012,,"경기도 의정부시 민락동 ***-** ",콩자반 애견미용실,"207818.219945428    ","470893.777059665    "
405,371000004920220003,0529570088,"울산광역시 동구 전하동 ***-** ",뽀송뽀송강아지미용실,"420135.356864271    ","226129.082198622    "
406,356000004920220032,,"인천광역시 서구 원당동 * ABM타워 ",모모그루밍,,
407,566000004920220020,,"충청남도 천안시 서북구 쌍용동 **** 아나힐링뷰티존 ",몽핏,"210599.903182753    ","366422.81170536     "
408,374000004920220051,,"경기도 수원시 권선구 구운동 ***-* ",너는 나의 봄,"197372.573008196    ","419317.832659901    "
409,360000004920220011,,"광주광역시 서구 화정동 ***-** ",에덴,"188359.687599024    ","182677.786182755    "
410,354000004920220030,,인천광역시 부평구 청천동 ***-** ***호,해리 애견 미용실,"173848.582059196    ","445963.481057029    "
411,342000004920220004,,대구광역시 동구 용계동 **** 율하역엘크루아파트 상가 ***동 ***호,인물나개,"352650.862283474    ","264910.15560896     "
412,553000004920220059,,"경기도 화성시 영천동 ***-* ",손길,"208508.492101252    ","411709.799424053    "
413,553000004920220058,,"경기도 화성시 팔탄면 매곡리 ***-* ",봄,"189562.293425732    ","401346.396327012    "
414,439000004920220007,,"충청북도 충주시 용산동 *** ",조이펫살롱,"283551.20806078     ","385510.142519797    "
415,366000004920220013,,"대전광역시 서구 괴정동 **-* ",예쁘개,"234254.378227871    ","314961.0991533      "
416,354000004920220029,,"인천광역시 부평구 산곡동 **-* 부평 IPARK *층 ***호 ",글림 펫 (Gleam pet),"173661.066592739    ","445144.095576627    "
417,351050004920220010,032-713-4904,"인천광역시 미추홀구 주안동 ***-* ",으뜸동물병원,"171641.925842083    ","439417.901731528    "
418,345000004920220018,,"대구광역시 북구 대현동 ***-* ",뽀얌,"344942.265079537    ","265486.431720308    "
419,310000004920220008,,"서울특별시 노원구 상계동 **-** ",안나네,"207256.793125039    ","463261.864714442    "
420,302000004920220006,,서울특별시 용산구 원효로*가 **-* 성취빌딩 ***호,루피네,"196553.602952031    ","448051.04702993     "
421,559000004920220020,,"경기도 양주시 옥정동 ****-* ",퍼피엘,"208599.341991448    ","480182.422724352    "
422,482000004920220005,,"전라남도 순천시 용당동 ***-* *층(용당동,송암빌딩) ",파티가는 댕댕이,"245097.378868054    ","163926.162240342    "
423,338000004920220005,,"부산광역시 수영구 수영동 *** ",멍치원,"393384.702849095    ","187308.222125422    "
424,515000004920220001,,"경상북도 의성군 단북면 노연리 ***-** ",몽몽하지,"328293.308510436    ","321988.688707007    "
425,439000004920220006,,"충청북도 충주시 칠금동 *** ",마이댕,"282127.140653748    ","387112.600288805    "
426,407000004920220004,,"경기도 이천시 갈산동 ***-* ",더멍멍,"240408.77499649     ","419978.810618876    "
427,356000004920220031,,"인천광역시 서구 원당동 * ABM타워 ",비비나인,,
428,506000004920220003,,"경상북도 김천시 율곡동 *** ",마킹,"307522.588915323    ","291920.237965915    "
429,571000004920220037,043-260-8233,"충청북도 청주시 흥덕구 옥산면 오산리 ***-** ",댕댕이 이발소,"233022.206168575    ","351801.934490013    "
430,571000004920220038,,"충청북도 청주시 청원구 사천동 *** ",개스트하우스,"242285.733606678    ","351108.025434815    "
431,539000004920220001,,"경상남도 의령군 의령읍 동동리 ****-* ",벨라독,"314809.730929541    ","203272.458639176    "
432,535000004920220021,,"경상남도 김해시 내동 ***-* ",해피멍데이,"369266.152016586    ","195084.887080664    "
433,378000004920220025,,경기도 성남시 수정구 창곡동 *** 위례리버스토리 ***호,올펫살롱,"212068.349383141    ","440674.702992805    "
434,330000004920220013,,"부산광역시 동래구 명륜동 ***-** ",까끄송,"389398.827744985    ","191917.811324146    "
435,326000004920220002,,"부산광역시 서구 토성동*가 **-* ",푸리샵,"384236.849309731    ","179724.845008742    "
436,481000004920220002,,"전라남도 여수시 화장동 ***-* ",루댕프,"258378.916222382    ","141989.265164108    "
437,335000004920220004,,"부산광역시 금정구 장전동 ***-* ",멍미용하 개,"389833.552362219    ","195605.774675779    "
438,513000004920220019,,"경상북도 경산시 중방동 ***-** ",예쁜강아지,"356677.661304286    ","259959.184526956    "
439,425000004920220001,,"강원도 홍천군 홍천읍 갈마곡리 **-* ",몽쉘몽봉,"279667.828994225    ","466412.18395342     "
440,421000004920220001,,"강원도 동해시 북평동 *-* ",지아'조,"387942.920446591    ","444492.285506231    "
441,393000004920220025,,"경기도 안산시 단원구 고잔동 ***-* 휴 지오 오피스텔 ",품격있개,"185666.708902061    ","424087.217612493    "
442,383000004920220009,,"경기도 안양시 만안구 안양동 ***-*** ",개 이쁘개,,
443,361000004920220010,,"광주광역시 남구 방림동 ***-* *층 ",몽글몽글애견미용,"192434.372815307    ","181431.85522794     "
444,354000004920220028,032-719-4812,인천광역시 부평구 십정동 ***-* 더샵부평센트럴시티 F동 ***호,온리동물병원,"173203.244129782    ","441511.67815385     "
445,554000004920220021,,"경기도 광주시 경안동 **-** ",털복숭이친구들,"222666.856245378    ","434112.120373844    "
446,566000004920220019,,"충청남도 천안시 서북구 차암동 *** ",이쁘개 머싯개,"209030.591933828    ","370971.616574853    "
447,410010004920220003,031-902-7567,경기도 고양시 일산서구 대화동 **** 고양 원마운트 ****호,오엠동물병원,"178268.135568909    ","462480.734362689    "
448,336000004920220011,,"부산광역시 강서구 명지동 ****-* ",보리쌀롱,"375555.746490026    ","180165.171527087    "
449,324000004920220010,,"서울특별시 강동구 암사동 ***-** 아키스아파트 ",예쁜댕,"211980.722391849    ","449676.184304154    "
450,311000004920220011,02-352-9036,"서울특별시 은평구 녹번동 ***-** ",친절한애견미용실,"193476.837362666    ","456209.726016456    "
451,308000004920220008,,"서울특별시 강북구 번동 ***-* 해솔빌딩 ",마인동물의료센터,"202450.017901847    ","459211.324321126    "
452,571000004920220036,,"충청북도 청주시 상당구 남주동 *** ",고양이샵,"243291.561493009    ","347725.059545656    "
453,563000004920220021,,"경기도 용인시 기흥구 언남동 *** ",강아지 왈츠,"210570.412672167    ","421818.566161385    "
454,391000004920220039,031-656-4353,"경기도 평택시 비전동 ***-* ",강아지를 부탁할개,"210106.84595007     ","388460.652199349    "
455,340000004920220007,,"부산광역시 기장군 정관읍 방곡리 ***-* ",파인댕스,"398675.521685022    ","204741.969769204    "
456,335000004920220003,,"부산광역시 금정구 장전동 ***-* ",마이펫 부산대점,"390068.96821443     ","194567.430915805    "
457,331000004920220009,0519921251,"부산광역시 남구 문현동 ***-** 문현매일슈퍼마켓 ",놀아줄개,"388704.952610664    ","184079.848899674    "
458,554000004920220020,,"경기도 광주시 경안동 *** 경기광주역 금호리첸시아 ",새로미펫살롱,"222618.188936667    ","434045.266636268    "
459,366000004920220012,,"대전광역시 서구 탄방동 *** 다온채 ",MUNG MOONG(멍뭉),"234271.626081987    ","316210.240084156    "
460,338000004920220004,,"부산광역시 수영구 남천동 *** 남천 엑슬루타워 ",헤이멍,"391910.518478522    ","184343.503726359    "
461,651000004920220017,,"제주특별자치도 제주시 한림읍 동명리 ****-* ",옹's,"131694.213408724    ",-9558.9841088272
462,571000004920220035,043-232-0008,"충청북도 청주시 흥덕구 비하동 ***-* ",퍼피스테이,"237671.479974088    ","349040.304053994    "
463,567000004920220036,,"경상남도 창원시 진해구 자은동 *** ",파브 퍼피,"355892.254701297    ","185350.450800045    "
464,567000004920220037,,"경상남도 창원시 진해구 이동 ***-* ",빗질해줄개,"354149.673479958    ","185290.798118424    "
465,493000004920220001,,"전라남도 해남군 해남읍 구교리 ***-* 제일소독공사 ",댕댕이 이발소,"162712.948454262    ","119495.62113689     "
466,563000004920220020,,"경기도 용인시 기흥구 영덕동 ***-* ",다듬다,"206253.096446338    ","419060.055          "
467,399000004920220040,,"경기도 남양주시 평내동 ***-** ",예쁘면 다개,"220608.959175321    ","460299.591611773    "
468,368000004920220002,,"대전광역시 대덕구 석봉동 ***-* ",댕스토리,"238151.310150785    ","327906.570201228    "
469,356000004920220030,,"인천광역시 서구 청라동 **-* ",커뮤니캣,"167099.874794454    ","448018.76163157     "
470,353000004920220025,,"인천광역시 남동구 간석동 ***-** ",주주 펫 살롱,"173669.422109763    ","439806.956133717    "
471,351050004920220009,,"인천광역시 미추홀구 용현동 ***-*** ",몽클리어,"167760.215666667    ","438759.089          "
472,339000004920220003,0513250067,"부산광역시 사상구 모라동 ****-* ",멍이와 냥이,"381245.76443627     ","189461.856009573    "
473,553000004920220057,,"경기도 화성시 향남읍 상신리 ****-* ",프리티 우멍,"191017.935070485    ","400484.329508249    "
474,566000004920220018,,"충청남도 천안시 서북구 불당동 **** ",오드그,"209440.83816748     ","367727.385490081    "
475,426000004920220002,07041902788,"강원도 횡성군 횡성읍 읍하리 ***-* ",몽이묭실,"287300.388446006    ","444005.283244378    "
476,559000004920220019,031-856-1112,"경기도 양주시 고읍동 *** ",디지클럽 미용실,"206833.362323299    ","477910.596183026    "
477,433000004920220002,,"강원도 인제군 인제읍 상동리 **-* ",멍 때리지마,"303045.946919557    ","508194.803396144    "
478,382000004920220011,,"경기도 의정부시 민락동 *** 거택프라자 ",올리스24셀프목욕,"208472.781377368    ","471362.251033921    "
479,651000004920220016,,"제주특별자치도 제주시 월평동 ***-* ",포핑요,"160534.746439083    ",-2822.79111146276
480,533000004920220005,,"경상남도 통영시 봉평동 ***-* ",댕다방,"329167.377714593    ","149171.480468918    "
481,480000004920220010,,"전라남도 목포시 옥암동 ****-* ",몽글몽글,"149688.149660596    ","146026.301924117    "
482,566000004920220017,,"충청남도 천안시 서북구 성정동 ***-* ","Hi,댕댕","211897.565652047    ","368874.70322536     "
483,396010004920220018,,"경기도 고양시 일산동구 중산동 **** 하늘마을*단지 ",멍댕샵,"180503.329234513    ","464253.501673045    "
484,360000004920220010,,"광주광역시 서구 치평동 **** 상무에스케이뷰 ",댕뜰리에,"186423.70494101     ","183144.587453294    "
485,345000004920220017,,"대구광역시 북구 동천동 ***-* ",엘랑,"340382.481174108    ","272496.362379463    "
486,508000004920220008,,"경상북도 구미시 산동읍 신당리 **** ",구미산동 애견미용 눈부시개,"328653.994523846    ","295918.274368204    "
487,419000004920220015,033-762-7949,"강원도 원주시 단계동 **-* ",사랑이애견미용,"282835.418953412    ","429197.867185244    "
488,419000004920220014,,"강원도 원주시 무실동 ****-** ",멍뷰티,"282034.105458981    ","425931.651241046    "
489,419000004920220013,,"강원도 원주시 문막읍 동화리 **** 문막현진아파트 ",멍데이 mungday,"273356.702064022    ","425187.979236116    "
490,383000004920220008,,"경기도 안양시 동안구 호계동 ***-** *층 ",개스트살롱,"196220.556823444    ","430346.12605078     "
491,378000004920220024,,"경기도 성남시 수정구 창곡동 ***-** 지하*층 ",마이뷰티독,"213183.997581173    ","440771.123015008    "
492,366000004920220011,042-822-2723,"대전광역시 서구 관저동 ****-* ",트리밍박스,"230179.280752419    ","310576.92750026     "
493,571000004920220034,,충청북도 청주시 상당구 금천동 **-* 경희아파트 상가동 ***호,버터멍,"245451.463621274    ","347391.496825354    "
494,422000004920220002,,"강원도 태백시 황지동 ***-** ",써니 SCHOOL,"375716.632605606    ","410528.907439189    "
495,361000004920220009,,광주광역시 남구 행암동 *** 지에스타워 ***호,참견아카데미,"189807.490198364    ","178217.894295054    "
496,347000004920220014,,"대구광역시 달서구 대곡동 ****-* DS타워 ",썸머버튼,"338150.58824135     ","256135.510720068    "
497,535000004920220020,,"경상남도 김해시 율하동 ****-* 율하메디칼 ",율하 베스트 펫살롱,"365066.832573437    ","187206.56498798     "
498,391000004920220038,031-655-6259,"경기도 평택시 용이동 ***-* ",멍멍플라워,"212048.862555068    ","388105.83922881     "
499,316000004920220010,070-4799-2020,서울특별시 구로구 신도림동 ***-* 신도림에스케이뷰 ***동 ***호,샤워앤독,"189894.636867358    ","444982.548165651    "
500,535000004920220019,,"경상남도 김해시 외동 ****-* ",개스코트,"369029.503824723    ","194360.740893748    "
501,531000004920220015,,"경상남도 진주시 신안동 ***-* ",몽땅 포레스트,"297459.248929569    ","187168.130389595    "
502,393000004920220024,,"경기도 안산시 단원구 와동 ***-* ",멍멍이발소,"184036.09182772     ","426640.271394969    "
503,352000004920220018,032-710-7578,인천광역시 연수구 송도동 ** ***호,투게더동물병원,"167630.628037892    ","431952.05649671     "
504,345000004920220016,,"대구광역시 북구 관음동 ****-** ",강아지 뷰티,"339372.199362877    ","271827.283385453    "
505,310000004920220007,,"서울특별시 노원구 상계동 ***-* ",꽃개미용실,"205961.623560567    ","462188.674350968    "
506,308000004920220007,,"서울특별시 강북구 번동 ***-* ",해맑개,"203376.227052976    ","458571.105116927    "
507,571000004920220033,,"충청북도 청주시 상당구 수동 ***-** ",디어독,"243948.270779161    ","348843.461379631    "
508,505000004920220002,,"경상북도 경주시 충효동 **** 충효이안아파트 ",멍컷,"396101.097739412    ","262897.146395002    "
509,494000004920220001,,"전라남도 영암군 영암읍 서남리 **-** ",예쁘개 미용할개,"172096.09342255     ","144397.885890992    "
510,482000004920220004,,"전라남도 순천시 연향동 ***-** ",봉 그루밍,"246829.354347416    ","160747.014696706    "
511,453000004920220003,,"충청남도 서산시 인지면 차리 **-* ",션하냥,"146015.649231473    ","364297.544943236    "
512,346000004920220005,,대구광역시 수성구 황금동 ***-* ***호,Uzzu 우쭈,"346110.925279291    ","261495.35818717     "
513,310000004920220006,,"서울특별시 노원구 중계동 *** 양지대림*차아파트 ",위즈펫살롱,"206311.616711385    ","461230.591608315    "
514,308000004920220006,,"서울특별시 강북구 미아동 ***-*** ",DAY U,"202641.521294137    ","457021.39682721     "
515,351050004920220008,,"인천광역시 미추홀구 용현동 ***-* ",똥개언니,"167813.219584112    ","439207.21984217     "
516,567000004920220035,,"경상남도 창원시 진해구 풍호동 ***-* ",제이DOG,"355054.109937535    ","183626.93717641     "
517,525000004920220001,,"경상북도 울진군 울진읍 읍내리 ***-** ",강아지 목욕탕,"413787.044829001    ","391119.769615778    "
518,488000004920220001,,"전라남도 고흥군 도양읍 봉암리 ****-** ",이쁘개,"212551.207486726    ","114659.981036523    "
519,382000004920220010,031-851-3758,경기도 의정부시 신곡동 ***-* *통,더펫샵,"205585.095484417    ","471708.943445091    "
520,349000004920220015,,"인천광역시 중구 운서동 ****-* ",구르미살롱,"155582.295          ","443908.060000001    "
521,347000004920220013,053-473-7770,"대구광역시 달서구 용산동 ***-* 성서영남우방타운 ",포동이 펫살롱,"336937.410441294    ","262641.179209895    "
522,346000004920220004,,대구광역시 수성구 두산동 ***-** *층 ***호,포숑포숑,"346803.456941253    ","259474.222246969    "
523,337000004920220009,,"부산광역시 연제구 연산동 ***-** ",로히펫살롱,"389628.149228672    ","190060.508203624    "
524,569000004920220011,,"세종특별자치시 나성동 ***-* 나릿재마을*단지 ",에브리 뽀송,"223330.610070378    ","332242.817723841    "
525,419000004920220012,,"강원도 원주시 행구동 **** 원주 행구동 골드클래스 상가동 ",댕댕살롱,,
526,409000004920220036,0507-1407-1389,"경기도 김포시 구래동 ****-* 메트로타워 예미지 ",슈슈댕 구래점,"167324.824583073    ","460347.884109149    "
527,404000004920220020,,"경기도 하남시 망월동 **** 해링턴타워 레이크파크, *층 ***호",토리살롱,"216801.059972124    ","451123.753310704    "
528,404000004920220021,031-8027-6991,"경기도 하남시 풍산동 *** 미사탑프라자, *층 ***호",서서동물의료센터,"216546.156202862    ","450600.707368205    "
529,404000004920220022,,"경기도 하남시 망월동 **** 하남미사 롯데캐슬 스타, *층 ***호",보밸롱,"216761.941800542    ","451297.294003452    "
530,393000004920220023,,"경기도 안산시 단원구 고잔동 ***-* 성진빌딩 ",고양이숲,"184970.825832953    ","423021.882613079    "
531,386000004920220025,,"경기도 부천시 소사본동 *** 신일해피트리 제상가*동 *층 *호 ",구르몽,"181986.859013219    ","440922.873740222    "
532,378000004920220023,031-715-7975,경기도 성남시 분당구 대장동 ***-* ***호,판교포레동물병원 미용실,"205999.04784078     ","429415.205749322    "
533,329000004920220015,,"부산광역시 부산진구 전포동 ***-** ",몽말순,"388357.330030317    ","185623.872980631    "
534,327000004920220002,,"부산광역시 동구 초량동 ***-** ",멍샵,"385641.666829157    ","182059.603649714    "
535,311000004920220010,,"서울특별시 은평구 응암동 ***-** ",챠밍도그,"192744.472749473    ","453753.444986943    "
536,419000004920220011,,"강원도 원주시 문막읍 문막리 ***-* ",멍이펫,"272387.987773492    ","423307.240257929    "
537,401000004920220026,,"경기도 시흥시 대야동 *** 시흥은계엘에이치*단지 ",몽몽이털,"182039.44885738     ","438619.954459938    "
538,383000004920220007,031-444-3337,경기도 안양시 만안구 안양동 ****-* 덕천디스퀘어 ***호,놀러오라개,,
539,355000004920220005,,인천광역시 계양구 박촌동 **-* ***호,개예쁨주의,"177358.64077879     ","450307.499404923    "
540,340000004920220006,051-723-3248,"부산광역시 기장군 일광읍 삼성리 ***-* ",반자주 일광신도시점,"402256.108244782    ","198622.965971388    "
541,338000004920210014,,"부산광역시 수영구 망미동 ***-* ",고든펫,"391937.655741116    ","188132.711897359    "
542,331000004920220008,,"부산광역시 남구 문현동 ***-** ",몽드레,"388732.167594685    ","184301.587000115    "
543,344000004920220006,,"대구광역시 남구 대명동 ****-* *층 ",우리그루밍,"342285.754486636    ","262065.724092111    "
544,433000004920220001,,"강원도 인제군 인제읍 상동리 ***-** ",인제 오개,"302764.079553626    ","507966.934557968    "
545,564000004920220005,,"경기도 용인시 수지구 동천동 ***-* TEN마트 ",아름답개,"208207.89590214     ","425810.51797632     "
546,401000004920220025,,"경기도 시흥시 은행동 *** 시흥 센트럴돔 그랑트리 캐슬 ",센트럴 독,"182412.013839023    ","438208.757043569    "
547,398000004920220012,,"경기도 구리시 갈매동 *** 갈매역아이파크 ",아르멍,"210273.098117288    ","459131.618978126    "
548,363000004920220009,,"광주광역시 광산구 수완동 **** 영훈빌딩 ",비마이퍼피,"184354.435469397    ","187844.992538054    "
549,363000004920220010,0629611640,"광주광역시 광산구 신가동 ****-** ",댕댕이 살롱,"185275.132083766    ","187305.925642517    "
550,323000004920220025,,"서울특별시 송파구 장지동 *** 위례아이파크 ",럽포포(Love for Paw),"212494.327675839    ","441590.062253247    "
551,336000004920220010,,"부산광역시 강서구 명지동 ****-* 삼정그린코아 더베스트 ",티티그루밍,"374192.185531208    ","179282.86117339     "
552,333000004920220010,,"부산광역시 해운대구 우동 ****-* 우신골든메르시아 ",아키하우스,"395423.534893015    ","186093.182590095    "
553,482000004920220003,061-755-0155,"전라남도 순천시 서면 선평리 ***-* ",온유동물병원,"245990.314079555    ","165539.627916651    "
554,378000004920220022,,경기도 성남시 분당구 야탑동 ***-* 삼성코아 ***호,쵸코네묭실,"210727.926276024    ","433746.497479397    "
555,366000004920220010,,"대전광역시 서구 탄방동 *** 나비家 아르누보팰리스 ",다다펫스파,"234687.414670866    ","316466.718230761    "
556,365000004920220002,,"대전광역시 중구 대흥동 ***-* ",KGP,"238358.226315248    ","314073.814153166    "
557,322000004920220023,,"서울특별시 강남구 청담동 **-* ",퍼피랩 익스클루시브,"203939.211125099    ","447055.035820926    "
558,502000004920220017,,"경상북도 포항시 북구 대흥동 ***-** ",미스터 멍 애견샵,"412701.080285853    ","284118.872779263    "
559,396010004920220017,,경기도 고양시 일산동구 백석동 ****-* ***호,씻고올개,"181354.195          ","460480.135          "
560,396010004920220016,,"경기도 고양시 일산동구 정발산동 ****-* ",the 예쁘개,"179997.541628445    ","463252.764251684    "
561,393000004920220022,0315042655,"경기도 안산시 단원구 와동 ***-* ",그루밍 멍데이,"184666.025988319    ","425614.385996223    "
562,374000004920220050,031-233-2331,"경기도 수원시 권선구 권선동 ****-** ","또, 보개","202505.404982132    ","417025.778423998    "
563,345000004920220015,,"대구광역시 북구 복현동 *** *층 ",헬로우 그루밍,"346404.14450416     ","267846.288429209    "
564,484000004920220002,,"전라남도 광양시 광양읍 읍내리 ***-** ",퍼피원데이,"253402.575153905    ","164262.542866376    "
565,423000004920220004,,"강원도 속초시 청학동 ***-** ",윤펫살롱,"338687.661593729    ","523622.336826043    "
566,401000004920220024,,"경기도 시흥시 대야동 ***-* 디아망타운 ",에이미 그루밍,"181596.577677484    ","437913.268307503    "
567,374000004920220049,,"경기도 수원시 영통구 이의동 ****-** ",털로 덮인 친구들,"203659.503270896    ","421730.135174505    "
568,353000004920220024,,"인천광역시 남동구 구월동 **** ",아이뽀 강아지미용실,"173997.737274478    ","438355.626840961    "
569,309000004920220004,,"서울특별시 도봉구 쌍문동 ** 한양*차아파트 ",오롯(orot),"202694.452137399    ","461628.997404004    "
570,651000004920220015,,"제주특별자치도 제주시 삼도일동 *** ",까까보개,"155123.339140135    ","468.802630631627    "
571,535000004920220018,,경상남도 김해시 진영읍 진영리 **** 중흥에스클래시에코시티 상가동 ***호,다둥이네,"356506.068373993    ","202438.715260301    "
572,513000004920220018,,"경상북도 경산시 진량읍 선화리 **** ",몽그루밍,"363242.344972308    ","265274.89562667     "
573,423000004920220003,,"강원도 속초시 조양동 **** 속초조양동 E.S 아뜨리움 ",행자네 멍발소,"339862.619410607    ","521715.451452655    "
574,408000004920220001,,"경기도 안성시 공도읍 용두리 ***-* ",견발소,"214722.026548868    ","388746.196588171    "
575,406000004920220022,,"경기도 파주시 와동동 **** 가람마을**단지 동양엔파트월드메르디앙 ",몽슈,"178202.145016809    ","469329.406832244    "
576,372000004920220004,,"울산광역시 북구 화봉동 ****-* ",몽실몽실,"414319.536808742    ","235582.627602771    "
577,352000004920220017,032-832-5004,인천광역시 연수구 송도동 *-** 송도웰카운티*단지 ***동 *층*-*호,개 멋,"168782.678483579    ","430669.575289885    "
578,322000004920220022,,"서울특별시 강남구 삼성동 **-** ",아베끄슈슈(배냇미용 전문),"204251.498855356    ","445610.068975009    "
579,307000004920220010,,"서울특별시 성북구 종암동 *-*** ",단디단디,"203198.074471301    ","455122.897437247    "
580,399000004920220039,,"경기도 남양주시 다산동 **** 다산 아이파크 상가 ",맘스펫살롱,"213769.859952467    ","458309.532931143    "
581,391000004920220037,,"경기도 평택시 용이동 ***-* ",늘봄펫살롱,"211798.721549115    ","388525.579135207    "
582,374000004920220047,,"경기도 수원시 팔달구 화서동 *** 주공프라자 ",팔레트멍,"199388.441875598    ","420425.605929313    "
583,374000004920220048,,"경기도 수원시 영통구 영통동 ***-* e-폴리스 ",개소리애견카페,"206527.053165779    ","416748.278403711    "
584,363000004920220008,,"광주광역시 광산구 신가동 ****-* ",몽몽,"185018.72           ","187609.505          "
585,351050004920220007,,"인천광역시 미추홀구 용현동 ***-** 삼성빌딩 ",댕댕학당,"169397.904353931    ","439358.92473698     "
586,343000004920220001,,"대구광역시 서구 내당동 ***-* ",더이뻐지개 샵,"340939.35495337     ","263494.444976603    "
587,559000004920220018,,"경기도 양주시 옥정동 ****-* ",투데이멍,"208514.73           ","479377.725          "
588,531000004920220012,,"경상남도 진주시 하대동 ***-* ",율무네애견,"302142.649156055    ","188857.339797751    "
589,531000004920220013,,"경상남도 진주시 평거동 *** ",르퍼피,"296553.826105568    ","185982.772302656    "
590,531000004920220014,,"경상남도 진주시 정촌면 예하리 ****-** ",꿀떨어지개,"300175.964142959    ","181313.861114649    "
591,565000004920220010,,"충청남도 천안시 동남구 원성동 ***-* 열린교회 ",와우애견,"213653.092667763    ","366407.451735529    "
592,404000004920220019,,"경기도 하남시 망월동 ***-* ","헤이,버디(Hey,Buddy)","216840.142115448    ","452638.060018983    "
593,402000004920220009,,"경기도 군포시 산본동 ***-* ",베베호텔 유치원 & 애견스파,"194338.687639552    ","429870.484095546    "
594,362000004920220009,,"광주광역시 북구 동림동 ***-* ",다룸,,
595,333000004920220009,,"부산광역시 해운대구 중동 ****-* ",고양이미용사 임서영,"397433.661872297    ","187207.142025576    "
596,331000004920220007,,"부산광역시 남구 문현동 ***-** ",메리몰펫샵,"388901.18649745     ","184523.777603681    "
597,378000004920220021,,경기도 성남시 분당구 야탑동 ***-* 엔즈빌오피스텔 ***호,너에게올개 너올살롱,"211040.492273023    ","434511.774215825    "
598,329000004920220014,,"부산광역시 부산진구 범천동 ***-** 아이에프 ",뽀숑뽀숑,"387638.901137364    ","184613.643289529    "
599,567000004920220034,,"경상남도 창원시 마산합포구 교방동 ***-* ",제이 펫 살롱,"342272.793092175    ","191398.117100202    "
600,535000004920220017,,"경상남도 김해시 구산동 ***-* ",매리매리 쫑쫑,"370252.794946743    ","196460.823354849    "
601,495000004920220004,,전라남도 무안군 삼향읍 남악리 **** 에드가채움 주상복합 아파트 ***호,사랑스럽개,"151101.859075478    ","145598.483914992    "
602,399000004920220038,,"경기도 남양주시 다산동 ****-* 마운틴프라자 ",아름다운 개,"213598.005285365    ","458149.975458347    "
603,398000004920220011,070-8648-0695,"경기도 구리시 교문동 ***-* 프라자빌딩 ",지금여기서행복하개,"211540.709703955    ","454973.592255452    "
604,410010004920220002,,경기도 고양시 일산서구 일산동 ***-** *층일부호,멍냥이네 가위컷,"179442.46868286     ","465004.635488837    "
605,393000004920220021,,"경기도 안산시 단원구 고잔동 ***-* 선경프라자 ",피플앤독,"184699.987386058    ","423521.094127872    "
606,393000004920220020,,"경기도 안산시 단원구 원곡동 ***-* 라성프라자 ",얼렁오시개,"182294.985340242    ","425039.319016326    "
607,393000004920220019,,"경기도 안산시 상록구 사동 **** 안산고잔*차푸르지오 상가동 ",아이이뽀 퍼피하우스,"183807.285170032    ","421578.082802402    "
608,391000004920220036,,"경기도 평택시 신장동 ***-** ",우리집강아지 애견미용,"204882.621066624    ","396898.197923413    "
609,373000004920220007,,"울산광역시 울주군 언양읍 동부리 ***-* ",몽블리,"392381.067184195    ","231593.134405889    "
